,est_diameter_min,relative_velocity,absolute_magnitude,hazardous
612,0.6927156136,56612.6294854388,17.92,1
613,0.1289896833,61712.2327132436,21.57,0
614,0.1608996045,48197.2704234286,21.09,0
615,0.0319561887,55720.0071527587,24.6,0
616,0.0661538275,70818.6950296117,23.02,0
617,0.3602093458,83507.9703369833,19.34,0
618,0.0242412481,21427.9698908564,25.2,0
619,0.0134448195,73154.0908089472,26.48,0
620,0.1608996045,48197.2702235508,21.09,0
621,0.6554732558,67092.9079785127,18.04,1
622,0.2658,78013.5792297149,20.0,1
623,0.0921626549,36320.1472385658,22.3,0
624,0.0291443905,10272.6904662614,24.8,0
625,0.0506471459,75442.5164263388,23.6,0
626,0.0048367649,26616.2272970021,28.7,0
627,0.0080270317,43437.762353785,27.6,0
628,0.0036020935,9994.377891908,29.34,0
629,0.02658,65077.4234399195,25.0,0
630,0.0699125232,50184.9149960142,22.9,0
631,0.008405334,38713.5317125962,27.5,0
632,0.0555334912,38559.5792153597,23.4,0
633,0.0110803882,39422.0673664682,26.9,0
634,0.0042126461,19380.9910509476,29.0,0
635,0.0658498783,8987.3820623354,23.03,0
636,0.2757750529,46109.356950262,19.92,0
637,0.1677084622,95436.2620872443,21.0,1
638,0.4836764882,100517.0274878198,18.7,0
639,0.096506147,61546.5793768626,22.2,0
640,0.0305179233,47479.0855432414,24.7,0
641,0.2016299194,41974.3152771721,20.6,1
642,0.0347180222,50692.948121857,24.42,0
643,0.4814541966,100517.0276638375,18.71,0
644,0.4212646106,37345.3592001628,19.0,0
645,0.0557898221,63570.6971776732,23.39,0
646,0.1925550782,79301.7818512686,20.7,0
647,0.1434019235,45840.6719984239,21.34,0
648,0.2210828104,52216.4805127096,20.4,0
649,0.0133215567,36299.9105896903,26.5,0
650,0.0139493823,74272.2703711693,26.4,0
651,0.0133215567,71837.6548789264,26.5,0
652,0.0555334912,34304.294561479,23.4,0
653,0.0384197891,16321.7620641935,24.2,0
654,0.0447254765,22123.6750507115,23.87,0
655,0.1692602495,9443.2859808381,20.98,0
656,0.0075954757,42782.0479421357,27.72,0
657,0.1822027706,44807.8996610183,20.82,1
658,0.2130860292,51260.4514091412,20.48,0
659,0.2658,47454.770954524,20.0,1
660,0.0555334912,22238.5764439569,23.4,0
661,0.0483676488,33477.0268377457,23.7,0
662,0.1756123185,35941.4849429057,20.9,0
663,0.0175612318,52896.5329098971,25.9,0
664,0.1272198785,51669.1265712142,21.6,1
665,0.0327005439,31126.8249449688,24.55,0
666,0.0128989683,40072.6184079229,26.57,0
667,0.6376097899,96505.8631169054,18.1,1
668,0.3346223745,20109.6431950854,19.5,0
669,0.008405334,16782.8664320655,27.5,0
670,0.1010543415,63889.9255202778,22.1,0
671,0.0699125232,75950.8650381654,22.9,0
672,0.040230458,43805.904748668,24.1,0
673,0.0366906138,58078.1723762711,24.3,0
674,0.0183888672,30500.9845273504,25.8,0
675,0.1272198785,16081.7645787368,21.6,1
676,0.407901194,85517.4369064536,19.07,0
677,0.3080030213,23634.2146289351,19.68,1
678,0.1272198785,23360.8496553368,21.6,0
679,0.0530340723,45994.3539256044,23.5,0
680,0.1394938229,50949.8319012379,21.4,1
681,0.160160338,64591.9968450974,21.1,0
682,0.02658,69480.6673340812,25.0,0
683,0.0802703167,50919.9398835509,22.6,0
684,0.0242412481,20573.9016300024,25.2,0
685,0.0921626549,65218.4250018106,22.3,0
686,0.0160160338,48920.5050421226,26.1,0
687,0.022108281,63555.840873509,25.4,0
688,0.0274507982,69185.5200189083,24.93,0
689,0.4212646106,24785.3993799033,19.0,1
690,0.0160160338,30103.5834977574,26.1,0
691,0.0880146521,106473.3230219454,22.4,0
692,0.008405334,34718.1025929705,27.5,0
693,0.0152951935,72251.0275574513,26.2,0
694,0.0667659413,69649.9998535044,23.0,0
695,0.0161642283,29164.5501999601,26.08,0
696,0.0243531406,81432.1298289373,25.19,0
697,0.8101304882,107234.7920777534,17.58,1
698,0.0069912523,48051.6641901115,27.9,0
699,0.0127219879,50679.5361206638,26.6,0
700,0.0921626549,73662.2151825308,22.3,0
701,0.0144728805,22277.5105487846,26.32,0
702,0.2210828104,85173.2891618094,20.4,1
703,0.1394938229,66516.9289464226,21.4,1
704,0.0116025908,63244.7885037229,26.8,0
705,0.1838886721,50525.747640576,20.8,0
706,0.2016299194,22240.065177464,20.6,0
707,0.0139493823,54518.5727672245,26.4,0
708,0.0752583992,79899.3618899717,22.74,0
709,0.0555334912,100956.9590588538,23.4,0
710,0.3503926411,116314.6651604528,19.4,1
711,0.0366906138,25198.2465402117,24.3,0
712,0.0245784775,81153.188984884,25.17,0
713,0.0868070458,47630.3071604695,22.43,0
714,0.1677084622,37236.8642014166,21.0,0
715,0.2783267681,91497.8612828642,19.9,0
716,0.2315021222,59517.1162410793,20.3,1
717,0.0350392641,52079.11897563,24.4,0
718,0.0921626549,45182.9078759718,22.3,0
719,0.0732073989,67687.1024997701,22.8,0
720,0.04411182,23131.9068408432,23.9,0
721,0.0802703167,45719.3869415269,22.6,0
722,0.2210828104,51415.5796874856,20.4,0
723,0.1332155667,57158.2358015814,21.5,0
724,0.138852907,74632.8510976111,21.41,1
725,0.1149621763,93961.8416540768,21.82,0
726,0.0201629919,88340.6120932498,25.6,0
727,0.0166937912,52344.8170968229,26.01,0
728,0.5527833794,44957.9853078142,18.41,1
729,0.6991252322,97143.1000562516,17.9,0
730,0.57089334,59591.5014701102,18.34,0
731,0.1925550782,15826.1083322233,20.7,0
732,0.2424124811,63852.1310961583,20.2,1
733,0.2538370294,108806.9595644398,20.1,0
734,0.2424124811,61447.5796614336,20.2,0
735,0.1677084622,32754.9443572523,21.0,0
736,0.0160160338,31677.8805862419,26.1,0
737,0.0253837029,35601.3669624486,25.1,0
738,0.0453476699,30606.0096137691,23.84,0
739,0.0126635356,70453.1846102216,26.61,0
740,0.002025606,70181.0639883162,25.32,0
741,0.0229379698,7108.9257569835,25.32,0
742,0.2368944994,108807.0001704911,20.25,0
743,0.0921626549,65640.2186730996,22.3,0
744,0.0334622374,37255.0092052554,24.5,0
745,0.4023045798,107766.9389298812,19.1,0
746,0.131994239,73007.597200982,21.52,0
747,0.0231502122,66897.9433609535,25.3,0
748,0.0175612318,33942.4229597166,25.9,0
749,0.2914439045,45702.4183941686,19.8,1
750,0.1272198785,103266.0331864427,21.6,0
751,0.1160259082,55028.3698473772,21.8,0
752,0.0127219879,68117.7022880674,26.6,0
753,0.1756123185,12662.5675110188,20.9,0
754,0.0366906138,20080.9332926304,24.3,0
755,0.0038067554,20518.0264850513,29.22,0
756,0.0319561887,51671.3390522107,24.6,0
757,0.1838886721,99722.2958425102,20.8,0
758,0.2315021222,105234.5563522704,20.3,0
759,0.1460679643,44128.3752932684,21.3,0
760,0.0421264611,41848.8752898025,24.0,0
761,0.0884209093,37529.139564675,22.39,0
762,0.0603330078,64866.7983759383,23.22,0
763,0.1198270801,24030.9742583638,21.73,0
764,0.7665755735,120673.7397410692,17.7,1
765,0.1394938229,26859.4478675429,21.4,0
766,0.2111324448,37667.0912466485,20.5,0
767,0.0699125232,57421.2424299775,22.9,0
768,0.0802703167,35855.860175099,22.6,0
769,0.0291443905,23329.0542704283,24.8,0
770,0.0565659358,33693.0555916222,23.36,0
771,0.0060891262,64405.2917820114,28.2,0
772,0.0167708462,50080.1524885922,26.0,0
773,0.0080270317,23843.2314948744,27.6,0
774,0.2016299194,31835.3496769777,20.6,1
775,0.1192765246,33392.7878099012,21.74,0
776,0.1453968429,70863.5810287451,21.31,0
777,0.0319561887,81280.6466546455,24.6,0
778,0.0148099972,66287.711565567,26.27,0
779,0.0182202771,78132.3259905202,25.82,0
780,0.2231284644,26750.0541897681,20.38,1
781,0.0063760979,30929.141029531,28.1,0
782,0.040230458,34894.5421270032,24.1,0
783,0.0105816886,23133.6597981087,27.0,0
784,0.1646474378,73896.6737267424,21.04,0
785,0.0059505208,54740.4947533674,28.25,0
786,1.1709948272,61572.9282368836,16.78,0
787,0.8328273455,62721.1546846204,17.52,0
788,0.3949616937,58858.775510391,19.14,1
789,0.1332155667,20523.1346714451,21.5,0
790,0.0884209093,29739.687953834,22.39,0
791,0.0291443905,19905.566672223,24.8,0
792,0.058150704,26909.5491634087,23.3,0
793,0.0555334912,36554.0589186066,23.4,0
794,0.0506471459,106894.1268063731,23.6,0
795,0.0133215567,32104.7384112448,26.5,0
796,0.6991252322,104620.1794828776,17.9,0
797,0.0160160338,64841.5587109392,26.1,0
798,0.0278326768,54078.6687699337,24.9,0
799,0.4661814374,55752.4498509976,18.78,0
800,0.0058419115,34481.3136469881,28.29,0
801,0.1529519353,68608.8097771151,21.2,1
802,0.0631764148,26868.2664631785,23.12,0
803,0.0088014652,21021.3688755578,27.4,0
804,0.3471802221,107619.0158014175,19.42,0
805,0.0350392641,43890.010763476,24.4,0
806,0.0732073989,47549.0175677053,22.8,0
807,0.008405334,70086.9376888927,27.5,0
808,0.0211132445,27215.8410554142,25.5,0
809,0.0178055329,34649.005548941,25.87,0
810,0.0156514644,58219.6891049122,26.15,0
811,0.0151549664,66747.8366402047,26.22,0
812,0.2016299194,77795.5595019804,20.6,0
813,0.1010543415,79548.09985674,22.1,0
814,0.0350392641,19910.3588151182,24.4,0
815,0.0880146521,37862.9204937901,22.4,0
816,0.0373727432,43522.0064828633,24.26,0
817,0.0114962176,25678.2229440078,26.82,0
818,0.9344476509,33581.0241762961,17.27,1
819,0.3503926411,88970.2321375206,19.4,0
820,0.0342416731,29386.7640849237,24.45,0
821,0.0483676488,89836.0504715819,23.7,0
822,0.3569069267,65131.002650236,19.36,0
823,0.0127219879,65131.002650236,26.6,0
824,0.02658,36156.1647547512,25.0,0
825,0.022108281,48582.9630169006,25.4,0
826,0.0105816886,56432.3684850083,27.0,0
827,0.0144063837,48940.3366592746,26.33,0
828,0.0190789723,62137.9300192704,25.72,0
829,0.2783267681,59216.9365903514,19.9,0
830,0.4555698523,19973.1407205812,18.83,0
831,0.0192555078,41698.771135335,25.7,0
832,0.3669061375,68551.7895267674,19.3,0
833,0.0152951935,86352.5037328736,26.2,0
834,0.0305179233,35208.262275418,24.7,0
835,0.5182686946,60382.6667275079,18.55,0
836,0.7253622947,54600.7991435392,17.82,0
837,0.4060270583,53789.8460369544,19.08,0
838,0.0152951935,30436.7905056566,26.2,0
839,0.022108281,26388.2629150237,25.4,0
840,0.0146067964,51009.250746308,26.3,0
841,0.0036020935,50976.8180737859,29.34,0
842,0.0295498293,20640.6463124368,24.77,0
843,0.4619074603,86243.1422041688,18.8,0
844,0.2658,22007.9780554947,20.0,0
845,0.1529519353,64441.9372346082,21.2,0
846,0.0732073989,40133.2743364381,22.8,0
847,0.0530340723,46092.6453686461,23.5,0
848,0.1160259082,36084.3542082742,21.8,0
849,0.1460679643,40916.4194711466,21.3,0
850,0.0667659413,53383.9446166889,23.0,0
851,0.1272198785,34122.0805437818,21.6,0
852,0.0030517923,49665.7293995624,29.7,0
853,0.1508533561,64441.9373632654,21.23,0
854,0.0921626549,59758.332395441,22.3,0
855,0.1961349444,98335.744183953,20.66,0
856,0.0880146521,25889.8212278006,22.4,0
857,0.3315545381,82941.2235258628,19.52,0
858,0.0384197891,54116.1938631636,24.2,0
859,0.0192555078,15238.5544751411,25.7,0
860,0.2821986791,50527.3795629775,19.87,0
861,0.0661538275,16912.3322914426,23.02,0
862,0.079534394,24140.2726879863,22.62,0
863,0.0175612318,17973.8939352912,25.9,0
864,0.3346223745,64515.1183994459,19.5,0
865,0.0024241248,76833.1827430243,30.2,0
866,0.1925550782,41036.9151843724,20.7,0
867,0.4411182,55223.6950828678,18.9,1
868,0.0139493823,55223.6950828678,26.4,0
869,0.0530340723,15306.6698004622,23.5,0
870,0.0088014652,113444.3449499854,27.4,0
871,0.1160259082,36292.3707476714,21.8,1
872,0.007772397,45936.4029067991,27.67,0
873,0.1529519353,69094.2120121764,21.2,1
874,0.2111324448,56617.6708213229,20.5,0
875,0.4411182,123173.2354279064,18.9,0
876,0.0766575574,19702.5880270472,22.7,0
877,0.4350658314,57184.6087584968,18.93,0
878,0.1214940408,29716.1936834906,21.7,1
879,0.2783267681,57998.453141641,19.9,0
880,0.0088014652,15295.6057256487,27.4,0
881,0.058150704,47872.6996419166,23.3,0
882,0.0201629919,16412.0107685638,25.6,0
883,0.0069912523,17382.7588843186,27.9,0
884,0.2016299194,107930.6246081945,20.6,0
885,0.046190746,47914.550970169,23.8,0
886,0.0291443905,23297.3247804826,24.8,0
887,0.0892390579,20926.0835446248,22.37,0
888,0.0183888672,73811.4855944796,25.8,0
889,0.0699125232,50443.7733516326,22.9,0
890,0.0192555078,3434.3238093293,25.7,0
891,0.1961349444,74249.8902643813,20.66,0
892,0.1272198785,69482.3204993796,21.6,1
893,0.0231502122,23395.2504944266,25.3,0
894,0.002914439,60152.3745452788,29.8,0
895,0.0699125232,51571.4713899566,22.9,0
896,0.0139493823,24322.5032638551,26.4,0
897,0.1764229081,52562.8409517151,20.89,1
898,0.0921626549,32829.2978732003,22.3,0
899,0.0201629919,44107.8194084598,25.6,0
900,0.0069912523,37450.4861447957,27.9,0
901,0.2016299194,68736.4586307486,20.6,0
902,0.0101054342,26993.0123215571,27.1,0
903,0.1160259082,80119.6185698932,21.8,1
904,0.1838886721,34687.8102856659,20.8,0
905,0.2016299194,64414.480426803,20.6,0
906,0.0319561887,85402.30367264,24.6,0
907,0.0242412481,63105.086958764,25.2,0
908,0.0921626549,75862.7400761687,22.3,0
909,0.0718712133,28046.7662532601,22.84,0
910,0.5254785303,45797.7924477821,18.52,1
911,0.193443872,48475.4108217876,20.69,0
912,0.0361871997,15334.8304877315,24.33,0
913,0.5303407233,40935.4965938254,18.5,0
914,0.0608912622,102510.9486438102,23.2,0
915,0.096506147,40616.4223542625,22.2,0
916,0.2111324448,63740.6606287724,20.5,1
917,0.1058168859,39104.4888017539,22.0,0
918,0.1058168859,35012.2712881607,22.0,0
919,0.0037030108,21796.6104149037,29.28,0
920,0.0060333008,33864.2555735401,28.22,0
921,0.0045978519,22757.1437081724,28.81,0
922,0.0046833323,65842.395356079,28.77,0
923,0.9830033019,61167.7346809356,17.16,1
924,0.3824326621,45768.0390710605,19.21,0
925,0.2914439045,58925.9257167236,19.8,1
926,0.0384197891,54512.9097991042,24.2,0
927,0.02658,93219.5203858645,25.0,0
928,0.0152951935,59162.982820294,26.2,0
929,0.0334622374,20485.316267505,24.5,0
930,0.0160160338,30541.3692031185,26.1,0
931,0.0447254765,20141.5885947271,23.87,0
932,0.1508533561,25134.8266616698,21.23,1
933,0.1394938229,25613.513379586,21.4,1
934,0.0116025908,35835.1079594301,26.8,0
935,0.0350392641,28904.7356609846,24.4,0
936,0.2016299194,49924.9363746348,20.6,1
937,0.2538370294,64229.8075100975,20.1,0
938,0.2231284644,72148.9794754864,20.38,0
939,0.0066765941,56698.5564229532,28.0,0
940,0.0048367649,25102.550386789,28.7,0
941,0.0154367182,83427.5752212859,26.18,0
942,1.4809997207,78864.2979862961,16.27,0
943,0.2016299194,71776.3035259519,20.6,1
944,0.1058168859,60092.0004088271,22.0,1
945,0.046190746,34117.8461823934,23.8,0
946,0.0192555078,87057.8500310298,25.7,0
947,0.1724070324,29644.9357111904,20.94,0
948,1.332155667,60072.4496868844,16.5,0
949,0.3824326621,44946.5066837284,19.21,0
950,0.2492039814,68001.6031258802,20.14,1
951,0.4619074603,88349.7890144722,18.8,1
952,0.0201629919,17996.1974540067,25.6,0
953,0.2016299194,117788.4016236533,20.6,0
954,0.0555334912,36055.1581945189,23.4,0
955,0.0490405098,22568.2060543601,23.67,0
956,0.1708263953,22389.103700851,20.96,0
957,0.4041615334,39199.1373256464,19.09,0
958,0.5041444339,78129.6530749934,18.61,0
959,0.0110803882,68960.4864898925,26.9,0
960,0.0211132445,50994.1447708943,25.5,0
961,0.0530340723,29411.3518647468,23.5,0
962,0.160160338,56106.5747360058,21.1,0
963,0.1272198785,17606.9879757073,21.6,0
964,0.0231502122,51130.9172859318,25.3,0
965,0.160160338,54701.9261999546,21.1,0
966,0.1925550782,108226.6802023871,20.7,0
967,0.0327005439,25397.762268106,24.55,0
968,0.0506471459,50273.065769656,23.6,0
969,0.1394938229,75409.2452588915,21.4,0
970,0.0107784169,72380.3182697092,26.96,0
971,0.2914439045,38955.9879323806,19.8,0
972,0.0139493823,66208.8875735484,26.4,0
973,0.040230458,49013.3415565876,24.1,0
974,0.0116025908,32028.1870018138,26.8,0
975,0.160160338,68762.6074348236,21.1,0
976,0.0233644185,35593.5411104718,25.28,0
977,0.263363131,38955.9889623769,20.02,0
978,0.4097839804,39546.7821019642,19.06,1
979,0.6230960191,60107.9054770894,18.15,0
980,0.2457847746,57335.1568321392,20.17,0
981,0.2111324448,71732.8484477687,20.5,0
982,0.0152951935,29028.63317809,26.2,0
983,0.0175612318,45610.72328907,25.9,0
984,0.0242412481,29704.217021931,25.2,0
985,0.0384197891,76508.4537575071,24.2,0
986,0.0088014652,29273.5280092495,27.4,0
987,0.1313877806,65119.4240000155,21.53,1
988,0.0291443905,15725.5239156694,24.8,0
989,0.3841978911,80466.1744313286,19.2,1
990,0.0555334912,16153.8535260129,23.4,0
991,0.1677084622,59139.099784084,21.0,0
992,0.1661709017,59139.1298718079,21.02,0
993,0.4193290755,4628.8435548143,19.01,0
994,0.1756123185,115053.5357157802,20.9,0
995,0.0384197891,36230.7974419879,24.2,0
996,0.1010543415,72281.5428407285,22.1,0
997,0.0343997255,35741.9437837164,24.44,0
998,0.4212646106,70451.2731486737,19.0,1
999,0.2231284644,82390.998955005,20.38,0
1000,0.0167708462,37957.3696783271,26.0,0
1001,0.160160338,28526.9243617341,21.1,0
1002,0.016238839,59354.6468553742,26.07,0
1003,0.4836764882,67376.2595776654,18.7,0
1004,0.04411182,21793.9527225022,23.9,0
1005,0.0088014652,48071.0388401543,27.4,0
1006,0.02658,67069.0315507838,25.0,0
1007,0.0094309399,20960.0154561046,27.25,0
1008,0.4472547654,67376.259695273,18.87,0
1009,1.0878148336,125629.5310624868,16.94,0
1010,0.8176265334,108927.1548044554,17.56,0
1011,0.2016299194,32678.0544673998,20.6,1
1012,0.0921626549,46737.4387366289,22.3,0
1013,0.0211132445,64163.7244547366,25.5,0
1014,0.3151773333,48536.2189001297,19.63,0
1015,0.0175612318,59369.2393011736,25.9,0
1016,0.063760979,77569.6828095202,23.1,0
1017,0.0802703167,41219.4426598519,22.6,0
1018,0.2016299194,114315.0195218666,20.6,0
1019,0.1797028549,78802.1899263263,20.85,1
1020,0.0055533491,12658.1293291881,28.4,0
1021,0.0291443905,71858.0891996831,24.8,0
1022,0.0146067964,26112.1836357352,26.3,0
1023,0.0201629919,21765.7709846327,25.6,0
1024,0.2492039814,90365.7884154469,20.14,0
1025,0.0766575574,43788.8742349741,22.7,0
1026,0.0389542616,46469.0858610748,24.17,0
1027,0.2914439045,62371.2228698027,19.8,0
1028,0.040230458,29131.190382028,24.1,0
1029,0.0366906138,39691.5057786028,24.3,0
1030,0.0350392641,101394.0258923696,24.4,0
1031,0.0530340723,49214.9531553174,23.5,0
1032,0.0080270317,17307.4656558499,27.6,0
1033,0.0183888672,92225.8284125162,25.8,0
1034,0.0100590039,18899.3088922794,27.11,0
1035,0.0319561887,43855.7821680488,24.6,0
1036,0.0576175751,48162.268010232,23.32,0
1037,0.0689532874,43788.8746410296,22.93,0
1038,0.0231502122,26246.2285639177,25.3,0
1039,0.0313729225,4066.110788348,24.64,0
1040,0.2315021222,58672.5979960778,20.3,0
1041,4.5767266723,39643.3630451909,13.82,0
1042,0.04411182,59338.6737498407,23.9,0
1043,0.0175612318,40599.1556307691,25.9,0
1044,0.1214940408,72831.2507942951,21.7,1
1045,0.040230458,27032.8608448306,24.1,0
1046,0.2016299194,25448.7296345605,20.6,0
1047,0.0319561887,74051.3321785861,24.6,0
1048,0.0253837029,58248.5022841964,25.1,0
1049,0.0658498783,108156.8775555839,23.03,0
1050,0.0530340723,106729.456266895,23.5,0
1051,0.1108038821,38813.3869638805,21.9,1
1052,0.0144728805,68945.8908001435,26.32,0
1053,0.2210828104,38292.7802524441,20.4,1
1054,0.3424167308,65012.7334790304,19.45,1
1055,0.2914439045,39768.8980063018,19.8,0
1056,0.4097839804,71945.6131459264,19.06,0
1057,0.2315021222,90456.0358178599,20.3,1
1058,0.3195618867,41860.2786389298,19.6,0
1059,0.0506471459,65103.6283796221,23.6,0
1060,0.0160160338,64713.2436571457,26.1,0
1061,0.0921626549,90837.7204229273,22.3,0
1062,0.0366906138,23966.129500988,24.3,0
1063,0.02658,59755.2995770675,25.0,0
1064,0.0802703167,72062.7717378776,22.6,0
1065,0.1677084622,27118.5644356323,21.0,0
1066,0.0133215567,18138.2474537953,26.5,0
1067,0.1756123185,90278.4234963132,20.9,1
1068,0.0042126461,28682.6582952594,29.0,0
1069,0.0766575574,58139.4697448162,22.7,0
1070,0.058150704,26964.4288535046,23.3,0
1071,0.021804944,41477.7131428936,25.43,0
1072,0.0699125232,43525.7892515423,22.9,0
1073,0.0096506147,80553.5992232906,27.2,0
1074,0.0350392641,33330.1819925402,24.4,0
1075,0.1058168859,31553.2468550041,22.0,0
1076,0.1160259082,32510.5766345565,21.8,0
1077,0.2016299194,26715.0621425399,20.6,0
1078,0.5041444339,56467.926433948,18.61,0
1079,0.0211132445,28938.8047459135,25.5,0
1080,0.040230458,11563.7831096768,24.1,0
1081,0.0051351718,63793.3492336054,28.57,0
1082,0.1214940408,36580.1870506068,21.7,0
1083,0.0137579896,62957.9797736317,26.43,0
1084,0.0167708462,15395.6765667786,26.0,0
1085,0.0766575574,16342.4590081623,22.7,0
1086,0.0201629919,27713.9529103326,25.6,0
1087,0.0844413128,125976.0754627193,22.49,0
1088,0.1460679643,58731.4120827085,21.3,1
1089,0.2783267681,68614.90626335,19.9,1
1090,0.0121494041,35272.0768596807,26.7,0
1091,0.0840533402,59414.3986149904,22.5,0
1092,0.0110803882,32763.5306231777,26.9,0
1093,0.0100590039,9267.5313083705,27.11,0
1094,0.3552670883,63091.6868573705,19.37,1
1095,0.2315021222,63091.6868573705,20.3,0
